"";"gender";"age";"procJustice";"trust";"cynicism";"CPB";"insecure";"norms"
"248";"male";-0,2442398885662;0,8203;0,7369;-0,7656;-0,260466666666667;0,249162945946867;-0,0867393758531416
"249";"male";0,0956431718005832;0,0703;0,5369;-1,1656;-0,9938;-0,313382636225253;-1,45187402142418
"250";"female";-0,0491103691734079;0,5503;-0,2631;0,2344;0,2062;1,75757742395314;0,488775993319314
"251";"female";0,788314200864684;-0,1897;0,3369;-0,1656;-1,06046666666667;1,75757742395314;0,00392296056666571
"252";"female";-1,38018936440708;0,0903;-0,2631;-0,3656;-0,0604666666666667;0,243095846746347;0,5886823326682
"253";"male";0,0878690028491198;-0,2297;-0,2631;0,8344;0,6062;-0,182012570306662;-1,2539217237115
"254";"male";1,46030615264679;-0,8397;-1,2631;1,0344;0,339533333333333;-0,198596145744362;-0,664997471169389
"255";"male";0,684918814454691;-0,6797;-1,0631;0,8344;0,539533333333333;-0,286678808236886;-1,04202073349108
"256";"female";-1,35951028712508;0,1603;0,3369;-0,5656;-0,0604666666666667;-1,75878937979971;0,542614691697463
"257";"male";-0,144731586631938;0,2403;1,3369;-0,7656;-1,1938;-1,54095092076688;-1,45187402142418
"258";"female";0,386393908651905;0,2603;0,1369;0,8344;-0,860466666666667;-1,75878937979971;1,89459441002327
"259";"female";-0,124052509349939;0,1003;0,7369;-0,9656;0,00619999999999976;-0,461427355089833;0,695699443500991
"260";"male";-1,35951028712508;-0,0297;0,3369;-0,5656;-0,860466666666667;1,75757742395314;-1,18103631600146
"261";"male";0,485902210586167;-0,9597;-0,4631;0,8344;1,07286666666667;0,0817217701218238;-1,45187402142418
"262";"female";-0,0491103691734079;-0,0897;0,1369;0,2344;0,2062;0,356422321833275;0,488775993319314
"263";"male";1,14887633851347;0,5403;0,936900000000001;-0,7656;-0,527133333333333;-0,191781184682643;-0,864454611292965
"264";"male";-0,165410663913937;0,2803;0,936900000000001;-0,5656;-1,12713333333333;-1,75878937979971;-1,45187402142418
"265";"male";0,593184681471892;0,1003;0,7369;-1,1656;-0,7938;-1,75878937979971;-1,45187402142418
"266";"female";0,270093613911377;-0,6397;-0,4631;0,0344000000000002;-0,460466666666667;0,894755150682124;0,733234158691041
"267";"male";-0,542764794368985;0,0403;0,5369;-0,7656;-0,7938;-0,0282601561933796;-1,45187402142418
"268";"male";1,21993139421427;-0,5197;-0,8631;1,4344;0,939533333333333;-0,51718339065643;-1,45187402142418
"269";"male";-2,35070622199196;1,0803;1,5369;-1,5656;-0,727133333333333;-0,54171887412444;-1,45187402142418
"270";"female";-0,144731586631938;0,4803;0,7369;-0,7656;-0,1938;-0,721581319627453;0,107689433006815
"271";"male";-0,961477079388031;-0,2097;0,5369;-0,5656;-0,327133333333333;-1,75878937979971;-0,0319356442021764
"272";"female";0,668126821648424;-0,0797;-0,0630999999999999;0,0344000000000002;1,0062;0,53270212449702;0,541040163726026
"273";"female";-1,14370169045029;0,5003;0,5369;0,2344;-0,1938;0,124117484408892;0,845939886710957
"274";"male";-1,97335209153692;0,7703;0,936900000000001;-1,3656;-0,7938;-0,613395064554563;-1,45187402142418
"275";"female";0,523373280674433;0,6303;-0,0630999999999999;1,4344;-0,5938;-1,75878937979971;1,89459441002327
"276";"female";-1,10234353588629;-0,2597;0,3369;-0,1656;0,00619999999999976;1,64199730772756;0,676805107843754
"277";"female";-0,0491103691734079;0,1503;0,1369;0,2344;0,0728666666666666;0,190400541469804;0,607830624449862
"278";"female";1,74203906564331;-0,2897;-0,2631;0,2344;-0,527133333333333;0,462306846696395;1,14357646453733
"279";"male";0,606089589802428;-0,5897;-1,2631;0,6344;1,0062;0,0871793599405337;-1,45187402142418
"280";"female";0,805106193670951;-0,4397;-0,2631;0,6344;-0,0604666666666667;0,304312685495297;0,819020537521883
"281";"female";0,129227157413117;-0,7297;-0,4631;0,4344;0,139533333333333;0,173043446627669;0,441997275200187
"282";"male";-0,36442726778246;0,7303;0,1369;-0,5656;-0,7938;0,297238343318433;-1,03739873202655
"283";"female";-0,882647854735768;0,5203;0,5369;-0,3656;-0,3938;0,48548143397038;0,12445053721888
"284";"male";-1,45901858905934;0,3103;0,3369;-0,5656;-0,3938;-0,691439843642472;-0,175573228177087
"285";"female";1,16566833131973;0,0403;0,3369;0,0344000000000002;0,139533333333333;0,627119243153117;0,654609342568989
"286";"male";-0,650047265254711;-0,5497;-0,8631;1,2344;0,8062;-0,252381615734662;-1,45187402142418
"287";"female";0,390280993127637;-0,2597;0,5369;-0,1656;-0,3938;-1,75878937979971;0,424474302614846
"288";"female";-0,704310328149243;0,0403;0,5369;-0,1656;0,2062;1,2274209459278;0,802970510458209
"289";"female";-0,169297748389668;0,3503;-0,4631;0,4344;0,0728666666666666;1,75757742395314;0,552315815650507
"290";"male";-0,0826943547859418;0,9503;1,5369;-1,3656;-0,327133333333333;-0,189527923409106;-1,02886580624586
"291";"female";-0,787026637277238;-0,1497;-0,2631;0,6344;-0,927133333333334;-0,028544504903779;1,89459441002327
"292";"female";-0,227447895759933;0,1203;0,1369;0,0344000000000002;-0,7938;0,686074533205986;0,776914612092181
"293";"female";0,568618519714162;-0,0997;-0,2631;0,0344000000000002;-0,727133333333333;0,795450031105677;0,768178521411953
"294";"female";-0,107260516543672;0,3103;-0,0630999999999999;-0,1656;-0,327133333333333;0,0300769044929758;0,466529436819664
"295";"male";-0,621594019021248;0,4203;0,5369;-0,9656;-0,527133333333333;-0,301404785824612;-1,26606082645902
"296";"female";-0,745668482713241;-0,1697;0,3369;0,2344;0,272866666666666;0,575732153544548;0,429248677754041
"297";"male";0,842577263759217;0,3503;-0,4631;1,2344;0,272866666666666;-0,297903717899416;-0,610193739518423
"298";"female";-0,0284312918914089;-0,2097;0,3369;0,0344000000000002;0,2062;1,06824840408734;0,645873251888761
"299";"female";-0,426464499628456;-0,3597;0,1369;0,0344000000000002;0,2062;0,53270212449702;0,645873251888761
"300";"female";1,64253076370904;0,7903;0,936900000000001;0,2344;-0,260466666666667;-1,47772306122983;0,905467202276231
"301";"male";0,303677599523911;-1,5097;-2,4631;1,6344;2,2062;-0,328205106630974;-1,45187402142418
"302";"female";-0,285598043130197;0,2903;0,5369;-0,3656;-0,460466666666667;-1,75878937979971;0,0316041781290161
"303";"female";-0,724989405431242;-0,8697;-0,0630999999999999;0,0344000000000002;0,272866666666666;0,890440051707052;0,637137161208533
"304";"male";1,9578476623181;-0,1997;-0,6631;1,0344;1,93953333333333;0,0501004845729333;-1,45187402142418
"305";"female";1,30653478781799;-0,0197;0,5369;-0,3656;0,00619999999999976;0,0204609772285503;0,681528691758063
"306";"female";-0,326956197694194;-0,3797;-0,2631;0,0344000000000002;-0,0604666666666667;0,855256657030686;0,680817614609673
"307";"female";-1,14370169045029;0,3903;0,3369;0,2344;0,272866666666666;-1,75878937979971;0,429248677754041
"308";"female";-0,405785422346458;-0,0597;0,7369;-0,1656;-0,5938;1,75757742395314;0,298308900000392
"309";"female";0,746956046300687;-0,1597;-0,4631;0,2344;-0,127133333333334;0,246734922048779;0,786412571145684
"310";"female";-0,467822654192454;0,1203;0,1369;0,4344;-0,0604666666666667;-0,109227689442275;0,772952896551147
"311";"female";-1,22253091510255;0,7503;0,5369;0,0344000000000002;-0,860466666666667;0,990117668627689;0,785650702772409
"312";"male";0,506581287868166;-1,1597;-1,4631;0,6344;1,27286666666667;0,00760090674909786;-1,45187402142418
"313";"male";0,394168077603369;0,9703;0,936900000000001;-1,1656;-0,1938;-0,218529040844543;-0,187610748474842
"314";"female";0,904614495605213;-0,2297;-0,4631;0,6344;0,272866666666666;0,0570336652275909;0,0134717108450548
"315";"female";-0,563443871650984;0,1303;0,3369;-0,5656;0,2062;-0,287245509201096;1,1171650275971
"316";"female";-0,961477079388031;0,4403;0,3369;-0,5656;0,339533333333333;-0,633856210262327;1,40444019554692
"317";"male";0,407072985933904;-0,6797;-0,4631;0,6344;1,47286666666667;0,0411482654529808;-1,45187402142418
"318";"female";-1,79890164942612;0,9103;0,936900000000001;-0,1656;-0,260466666666667;0,720794117949167;0,508584571024482
"319";"male";-1,99403116881892;-0,4697;-0,6631;-1,1656;-0,660466666666667;-0,280086317740584;-1,45187402142418
"320";"female";0,668126821648424;-0,7097;-0,2631;0,0344000000000002;-0,127133333333334;0,835186597228591;0,689553705289901
